,is_free_shipping,product_name,start_price,end_price,is_prompt,start_time,end_time,timedelta,bidders,setsumei,good,bad,capture_count
76,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A④,1,19500,0,2019-09-29 14:40:28,2019-10-06 11:50:00,165.0,56,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
77,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A③,1,19000,0,2019-09-29 14:39:56,2019-10-06 11:39:23,164.0,34,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
78,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A②,1,19000,0,2019-09-29 14:39:20,2019-10-06 11:38:37,164.0,22,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
79,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A①,1,19001,0,2019-09-29 14:38:21,2019-10-06 11:37:26,164.0,17,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
80,1,AirPods with Wireless Charging Case 第2世代 MRXJ2J/A 新品未使用　箱なし　送料無料,15800,17800,1,2019-10-06 00:05:10,2019-10-06 11:18:51,11.0,1,AirPods with Wireless Charging Case 第2世代 MRXJ2J/A 新品未使用　箱なし　送料無料商品説明AirPodsさらに魔法に近づきました。一段と長くなった連続通話時間。声で使えるSiri。そして、ワイヤレスの充電ケース新しいAirPodsの登場です。取り出すだけで、あなたのすべてのApple製デバイスと組み合わせて使えるようになります。耳につけるだけで一瞬でつながり、質の高い豊かなサウンドがあなたを包みます。すべてが、ほかのワイヤレスイヤフォンとはまったく違います。また一歩、魔法に近づいたので。長くなってしまうのでこの続きは　こちら　をクリックしてお楽しみください注意事項必ず写真をご確認いただき、入札のご検討をお願いいたします商品につきましては、注意事項 写真がすべてになります。商品の状態を100％お伝えするのは不可能ですので詳しいことは分からない事もありますのでお分かりになる方のみご入札をお願いいたします。オークションは現物の状態を現物を確認できないお取引です。画像をよくご覧になって判断いただき入札はよくお考えになった上で慎重にお願いいたします。綺麗な商品をお探しの方また神経質な方は、御遠慮下さいます様お願い致します。トラブル防止のため悪い評価が多数有る方は入札されても削除させて頂く場合がございます。出品詳細がすべてとなります。入札及び落札には自己責任にてノークレーム、ノーリターンでお願い致します。トラブル防止のため神経質な方はご入札をお控えください。気持ちの良いお取引を心掛けております 。領収書の発行をご希望される方は、事前にご相談ください。領収書の発行は無料ですが、下記の事項に同意した方のみの発行です。※注意事項　商品のトラブル・故障に関しての受付は当方では出来ません　落札者様でのメーカー・輸入代理店様あてに直接のご連絡　交渉をお願いいたします。　購入証明書としての効力はありません。あくまでもオークション　取引した事での領収書になります。　入札及び落札には自己責任にてノークレーム、ノーリターン　でお願い致します。こちらの商品案内は 「■@即売くん5.20■」 で作成されました。この他にも出品しておりますので宜しければご覧ください。,574,1,5
81,1,送料無料/おまけあり/第2世代/第二世代/2019/新型/新品未使用/正規品/左耳のみ/左のみ/左側のみ/Apple AirPods/エアーポッズ/アップル/む,6700,6700,1,2019-10-05 09:40:35,2019-10-06 08:06:35,22.0,1,送料無料■左耳のみ■第2世代、新型のAirPods（2019年版）■新品未使用■Apple正規品 ■おまけとして、写真にうつっているイヤピース（両耳）をお付けします。,663,37,0
82,1,Apple 純正 AirPods　第2世代　新品　MV7N2J/A 充電ケース＋Lightningケーブルのみ イヤホン無し,6500,6500,1,2019-09-30 14:20:23,2019-10-06 03:54:48,133.0,1,Apple AirPods with Charging Case MV7N2J/A 第２世代 ワイヤレスイヤホン☆写真1枚目の充電ケース Lightningケーブルのみです。☆イヤホンは無し。ご注意下さい。新品未使用です。 商品詳細はアップル公式ページを参照ください。送料は定形外郵便を予定しています。,232,0,0
83,0,Apple純正 AirPods 第2世代 右 イヤホン MV7N2J/A 右耳のみ 新品未使用品,7100,7100,1,2019-10-04 12:50:09,2019-10-05 13:57:04,25.0,1,Apple純正 AirPods 第2世代 右 イヤホン MV7N2J/A 右耳のみ 新品未使用品Apple純正 AirPods 第2世代 右 イヤホン MV7N2J/A 右耳のみ 新品未使用品になります。※右耳のみになります。ご注意下さい。配送は以下にて行います。定形外 全国一律送料120円（追跡番号無し 保証無し）スマートレター 全国一律送料 180円 （追跡番号無し 保証無し）レターパックライト 全国一律送料 370円（追跡番号有り 保証無し）レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
84,1,【新品未使用】★☆ 新型 Apple AirPods with Charging Case MV7N2J/A 第2世代 新品 送料無料,16000,16000,0,2019-10-02 07:34:40,2019-10-05 13:06:29,77.0,1,【新品未使用】★☆ 新型 Apple AirPods with Charging Case MV7N2J/A 第2世代 新品 送料無料    商品説明＋＋＋        【商品について】こちらは、ビニールで密封されたままの新品未使用品です。送料無料（定形外郵便に限り）です！メーカー　　・・・　Apple品名　　　　・・・　新型 Apple AirPods with Charging Case MV7N2J/A 第2世代 新品型番　　　　・・・　 MV7N2J/Aシリアル番号　　　　・・・　 GT8Z3074LX2Y商品状態　　　・・・　 新品未開封付属品　　　　 ・・・　 全てあり管理番号　　　　 ・・・　 1390【コメント】こちらは、新品未使用品です。未開封の新品のため設定等は一切されておりませんです。商品到着後すぐにお持ちのiPhoneとペアリング可能です。下記、状態ランク表を参考にされて下さい。現状渡しになりますので、神経質な方のご入札はお控え下さい。気になる方は事前に必ずご質問下さい。【状態ランク・商品状態】※当店査定基準参考下さい。ランク　　　　・・・　N        状態ランク表＋＋＋        ◆当店の査定基準となりますので参考にしてください。N新品・未使用で付属品がすべて揃っている状態S新品同様の状態で買い取った商品Aわずかな浅いキズ、汚れはあるが大変綺麗な状態B多少の汚れ、キズがあり少し使用感の感じられる状態C目立った汚れ、キズのある状態Dかなりの使用感、汚れ、キズのある状態        送付方法＋＋＋        定形外郵便（送料無料）        支払方法＋＋＋        Yahoo!かんたん決済（詳細）            この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,967,15,4
85,1,送料無料 Apple Bluetoothイヤホン AirPods MV7N2J/A 第2世代 新品未開封★,15000,18500,1,2019-10-03 14:04:54,2019-10-05 13:04:54,47.0,4,ご覧いただきありがとうございます。送Apple Bluetoothイヤホン AirPods MV7N2J/A 第2世代 2019年9月に購入した商品でございます。100%正規品でございます。宜しくお願い致します。？,449,0,3
86,1,【新品未開封】 Apple 純正 AirPods エアーポッズ with Charging Case 第2世代 2019年 MV7N2J/A アップル ワイヤレスイヤホン 送料無料,17000,19000,1,2019-10-03 11:46:52,2019-10-05 12:37:40,48.0,3,Apple AirPods with Charging Case 2019年モデル MV7N2J/A製品紹介（Apple HPより）https://www.apple.com/jp/airpods/新品未開封送料無料悪戯防止のため、落札日より24時間以内に取引開始、48時間以内に入金お願い致します。48時間以内に入金が難しい場合は取引ナビまでご連絡ください。新規の方は大変お手数ですが、質問欄より落札、支払いの意思をご連絡の上、入札お願い致します。キャンセル歴が多い方、悪い評価が多い方、安全・円滑にお取引が成立しないと判断される入札者は予告なく削除する場合がございます。領収書の発行は行っておりません。商品を落札されましたら「落札メール」に取引詳細を記載しております。そちらも合わせてご確認お願い致します。,19,0,4
87,1,送料無料 新品未使用未開封 Apple AirPods (エアーポッズ/第2世代) with Charging Case 2019年 国内正規品 MV7N2J/A 量販店購入証明書有,17500,18900,1,2019-10-04 00:29:43,2019-10-05 12:29:43,36.0,1,新品未使用未開封品  AirPods with Charging Case MV7N2J/A 第2世代 国内正規品となります。品名:AirPods with Charging Case型名:MV7N2J/A新品未開封品。第2世代国内量販店にて購入、購入証明書付きですヤフネコ宅急便コンパクトで送料無料在庫ありますので入金確認後すぐ発送可能です落札後24時間以内のご連絡、2日以内のご入金手続きにてお願いします。また落札後はノークレーム、ノーリターンでお願いします。,683,4,2
88,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 Bluetooth MV7N2J/A 【純正】 ,1,19500,1,2019-10-01 22:21:51,2019-10-05 12:21:51,86.0,28,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ * さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
89,1,新品未開封 AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 Bluetooth MV7N2J/A 【純正】 ★送料無料★,1,18980,1,2019-10-01 23:32:11,2019-10-05 10:49:04,83.0,41,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]新品未開封です。納品書もお付けしますので保証も安心です。本日到着分ですが使い機会がないため出品いたします。即発送可能です！製品番号：MV7N2J/AApple2019年9月購入新品未開封箱のフィルムも剥がしていない状態です。☆発送方法☆ヤフネコ 宅配コンパクト落札後24時間以内にお返事、お支払い頂ける方のみ入札をお願いいたします。ノークレームノーリターンノーキャンセルでお願いいたします。AppleiPhoneiPad Macandroidさらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定め,6,1,2
90,1,Apple AirPods2 MV7N2J/A エアーポッズ 第2世代 ワイヤレスイヤホン 新品未開封,18000,18000,1,2019-10-03 10:11:27,2019-10-05 08:18:56,46.0,1,□商品詳細        Apple airpods 新品未開封です 型番:MV7N2J/A（第2世代）  2019年9月購入、Appleの正規補償が1年つきます  入金確認後、極力当日、遅くとも1～2日以内には発送します   こちらの商品はワイヤレス充電には非対応です         □支払詳細        かんたん決済にてお願いいたします         □発送詳細        入金確認後3日以内に追跡番号・保証付きの方法で発送します。         □注意事項        落札後音沙汰のない方が多くトラブルが発生しています 24時間以内の入金をお願いします やむをえない事情がある場合は入札前に質問をください,625,13,0
91,0,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】,17500,17500,1,2019-10-04 10:08:45,2019-10-04 14:40:05,4.0,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 Bluetoothです。未開封です。誤って購入してしまいましたので出品いたします。在庫が２つございます。,1351,40,0
92,0,新品未開封 Apple アップル ワイヤレスイヤホン AirPods with Wireless Charging Case 第2世代 MRXJ2J/A,15000,22000,1,2019-10-01 02:04:51,2019-10-04 14:14:51,84.0,11,商品に興味をもっていただき、ありがとうございます。以下お読みいただき、入札をお待ちしています。【商品の説明】ブランド・メーカー : Apple アップル型番:MRXJ2J/Aその他 :【商品の状態】使用状況 :未開封品注意事項 :Apple Careは未加入になります。【その他】不明点はご質問ください。,6,0,3
93,1,【新品・未開封】AirPods 第2世代 Apple AirPods with Charging Case MV7N2J/A 2,18800,18800,1,2019-10-01 12:34:27,2019-10-04 13:04:04,72.0,1,【新品・未開封】AirPods 第2世代 Apple AirPods with Charging Case MV7N2J/A  AirPods 第2世代 Apple AirPods with Charging Case MV7N2J/Aの出品です。エディオンにて今年7月に購入しました。 購入証明書付きです。 新品・未開封品、シュリンクすら剥がしておりません。追跡機能付きのクロネコヤマト 宅急便コンパクトで、送料無料にてお送りいたします。宅急便コンパクトYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでよろしくお願いします。何かあれば、お気軽にご質問、よろしくお願いします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。（ヤフオク専用）Powered by aucfan.com,369,2,0
94,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 Bluetooth,1,19000,1,2019-10-01 13:23:44,2019-10-04 12:23:44,71.0,30,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りになります。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ * さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,275,1,0
95,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイ フルワイヤレス ワイヤレス,1,22000,1,2019-10-01 13:19:10,2019-10-04 12:19:09,70.0,28,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い致します。* ～商品説明～*Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。自動でオンになり、自動で接続すべてのApple製デバイスで簡単に設定「Hey Siri」と声をかけるだけで瞬時にSiriへアクセスダブルタップで再生またはスキップ新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速くケースですばやく充電Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応豊かで質の高いオーディオと音声デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
96,1,新品未開封　Apple(アップル) AirPods with Charging Case　MV7N2J/A　第2世代　送料無料　2,1,19500,1,2019-09-28 09:15:58,2019-10-04 12:15:58,147.0,14,airpods with charging case 第2世代 MV7N2J/Aです。新品未開封品です。送料無料です。,406,1,2
97,1,新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 Bluetooth MV7N2J/A 【純正】,18200,18200,1,2019-10-02 05:32:15,2019-10-04 10:44:24,53.0,1,新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～*さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。,137,1,2
98,1,【新品】【Spigen】 Apple AirPods/AirPods（第2世代）用 ネックストラッ C12MW[5TYO,2100,2100,1,2019-10-01 15:40:00,2019-10-04 08:42:57,65.0,1,商品詳細              【梱包方法変更】イヤホンコードの折り曲げクセがつかなくなりました     対応機種： AirPods / AirPods（第2世代） ( iPhone XS / iPhone XS Max / iPhone XR / iPhone X / iPhone8 / 8 Plus / iPhone7 / 7 Plus ) (2017)     首にかけるタイプになっておりますので、お使いのAirPodsの落下や紛失を防ぎます     ※AirPods / AirPods（第2世代）は同梱されておりません     Spigen JAPANがSpigen正規店です※販売元にご注意ください             　支払詳細            【落札代金】＝【お支払い代金】     ※領収書発行、代引き引き換え、局留めは受け付けておりません。    決済方法はかんたん決済のみとなっております。   □Yahoo！かんたん決済             　発送詳細            ☆郵便 ゆうパック ☆ヤマト運輸 宅急便   ※よくお読み下さい ☆☆在庫の保管の状況により、同梱は出来ません。  ☆☆送料は複数落札の場合も1点ずつ請求いたします。  ☆☆局留め対応は致しておりません  ご理解、ご了承の上ご入札ください。             　注意事項            当店では最初のご連絡から48時間以内のご返信、  72時間(銀行の3営業日)以内のご入金が可能な方のみ  ご入札ください。    基本は入金確認後、2日以内の発送となります。(土日祝除く)  土日は発送業務を行っておりませんのでご注意ください。  落札後5日を過ぎてもご連絡が無い場合はお客様都合でのキャンセル扱いとさせて頂きますのでご了承下さい。   検品は丁寧に行っておりますが、商品に破損等の  欠陥があった場合、取引ナビにてご連絡いただけますよう  よろしくお願いいたします。    上記をお読みいただき、ご承諾された方のみご入札ください。  上記の注意事項を読まずに落札されて、一方的にキャンセル依頼、送料交渉をされる方がごくまれにいらっしゃいます。キャンセル手続きをすると、自動で落札者様に「非常に悪い落札者」の評価がついてしまいますのでご注意ください。           Yahoo!かんたん決済（クレカ・ネットバンク）がご利用いただけます + + +　この商品説明は オークションプレートメーカー２ で作成しました 　+ + +No.219.001.006,258,0,0
99,0,【新品未開封】保証有 Apple AirPods with Charging Case MV7N2J/A 第2世代 Put3,18000,18000,0,2019-10-03 01:53:01,2019-10-03 14:52:38,12.0,1,AirPods with Charging CaseMV7N2J/A          商品説明             メーカー  Apple   商品名  AirPods with Charging Case MV7N2J/A   URL  https://www.apple.com/jp/airpods/    新品未開封の品です。  メーカーによる保証が受けられるよう、保証用の控えの原本を同封いたします。 メーカーによる保証の期間は2019年10月2日から1年間です。    商品内容  AirPods with Charging Case MV7N2J/A      商品の状態について   新品未開封  新品で未開封かつ未使用の状態の品   新品  新品で開封された形跡のある品   極美品  中古品で動作かつ外観が新品に近い品   美品  中古品で動作かつ外観に問題がない品   良品  中古品で動作または外観に使用感が見受けられる品   並品  中古品で動作または外観に不良が確認される品   ジャンク品  正常な動作を保証しない品             配送方法           関西より発送いたします。 配送状況については当方のオークションページをご確認ください。  配送方法は次の通りです。    ヤフネコ!パック 宅急便コンパクト  https://auctions.yahoo.co.jp/topic/promo/yahuneko/guide/price.html   ヤフネコ!パック 宅急便  https://auctions.yahoo.co.jp/topic/promo/yahuneko/guide/price.html           支払方法            Yahoo!かんたん決済           注意事項           タイトル末尾の半角英数字は当方での出品における管理番号であり、商品のグレードを表すものではございません。 商品の状態に関しては、「新品未開封」や「新品」の品を除き当方の主観であるため、画像から必ずご自身で判断いただきますようお願い申し上げます。 商品は特筆事項が無い限り画像のものが全てです。 商品についてご不明な点がある場合は入札の前に必ずご確認ください。 新規のアカウント、良い評価の割合が98%未満のアカウント、その他当方が不適切と判断したアカウントは、事前に「出品者へ質問」から信用に値するご連絡がない限り、入札の取り消し（オークション開催中）、落札者都合で落札者を削除（オークション終了後）することがございます。 オークションの終了日時から24時間以内に一切のご連絡をいただけない場合、落札者様にお取り引きの意思がないと判断し、落札者都合で落札者を削除することがございます。 商品の到着（各運送会社の追跡ページより判断します。）後、ヤフオク!のシステムより「受け取り連絡」を催促するメッセージが送信されますので予めご了承ください。 商品の到着後、36時間以内に「受け取り連絡」をいただけない場合、相応の評価をつけさせていただく場合がございます。 商品の不良のお申し出については、商品の到着後36時間以内のご連絡に限り、返金や返品の対応を行います。 返金の対応は、落札者様による「受け取り連絡」が完了しており、付属品や梱包を含め全て欠品なくご返品いただいたことが確認できた後となります。 新品や中古を問わず、保証が有効な商品の不良については一切の返金や返品を受け付けておらず、落札者様ご自身でご対応いただきますようお願い申し上げます。 ジャンク品については一切の返金や返品を受け付けておりません。 報復行為が確認された場合には然るべき機関へ通報を行います。 お取り引き後の返金、返品等のお尋ねやクレームはご遠慮願います。,337,0,0
